HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,yield,yield_std
125,0,1,0,0,0,0,7.5,40,5,5,0.1,0.1,10,7.5,4.01835,2.4668,2.978,1.52075,3.4873,4.416,9.076725,0.3636,1.7295,34.22125,1.1344,2.786,3.2826,30.576,0.16675,4.142625,3.52935,12.89832142,0.621828227
200,0,0,0,0,1,0,10,2.5,20,20,1,0.2,10,6.25,2.2962,1.54175,2.978,0.456225,5.23095,4.416,1.601775,1.0908,1.7295,34.22125,1.418,11.144,4.9239,30.576,0.0667,1.933225,0.39215,18.07055404,1.652372267
175,1,0,0,0,0,0,20,40,60,2.5,0,0.1,10,2.5,1.72215,1.54175,1.489,1.2166,3.4873,1.656,0.533925,2.9088,0.86475,26.00815,2.2688,11.144,4.10325,7.28,0.150075,3.3141,3.1372,11.19469125,0.172167965
50,0,0,0,0,1,0,7.5,2.5,40,80,0.1,0,8,5,0.287025,2.4668,4.467,0.6083,13.077375,3.864,1.601775,2.9088,1.153,34.22125,2.836,6.368,5.74455,30.576,0.116725,4.4188,3.52935,8.114128687,1.236146284
75,0,0,0,0,1,0,5,0,80,40,0.4,0.1,3,7.5,5.3578,0.92505,6.7005,2.889425,2.615475,4.968,0.533925,2.1816,1.44125,26.00815,2.2688,2.786,0.82065,13.104,0.03335,3.86645,3.52935,2.43726894,1.192717957
100,0,0,0,0,0,1,20,40,2.5,60,5,0,10,5,4.01835,2.4668,4.467,0.6083,9.590075,2.76,0.533925,3.2724,1.7295,26.00815,0.5672,1.592,7.38585,13.104,0.03335,4.142625,1.96075,3.499156003,0.153916417
125,0,0,0,0,1,0,17.5,20,40,40,1,0.1,9,1.25,5.3578,0.6167,5.2115,0.152075,5.23095,2.208,1.601775,1.4544,2.59425,46.5409,1.9852,8.358,4.10325,53.872,0.0667,3.86645,0.39215,7.694687486,0.596007363
50,0,0,0,1,0,0,5,10,40,20,1,0.1,8,6.25,3.0616,3.0835,0.7445,1.2166,9.590075,4.416,1.601775,2.5452,0.86475,34.22125,2.836,0.398,2.46195,13.104,0.050025,4.97115,2.3529,14.94683568,3.235101927
75,0,0,1,0,0,0,10,5,2.5,60,0.4,0,10,2.5,0.95675,1.8501,2.2335,2.889425,5.23095,3.312,1.601775,2.1816,0.28825,26.00815,0.2836,14.726,4.9239,30.576,0.016675,4.97115,1.5686,11.84269472,2.193047676
125,0,1,0,0,0,0,17.5,5,5,60,0.1,0.1,9,3.75,5.3578,2.77515,5.2115,1.2166,5.23095,3.312,1.601775,1.4544,1.7295,34.22125,0.5672,1.194,3.2826,4.368,0.050025,3.037925,0.39215,9.88468177,1.453704332
100,0,0,0,0,1,0,15,10,5,60,0,0,6,5,2.2962,3.0835,6.7005,1.52075,6.9746,2.208,1.601775,2.9088,0.28825,34.22125,0.2836,19.9,3.2826,13.104,0.1334,1.933225,0.7843,10.83403173,1.305204712
75,0,0,0,0,1,0,7.5,5,5,40,0.2,0.1,7,8.75,7.175625,1.2334,2.978,0.152075,2.615475,4.416,1.601775,3.636,0.28825,34.22125,1.1344,11.144,4.10325,4.368,0.0667,3.590275,1.17645,15.84722704,3.529999806
50,0,0,0,1,0,0,7.5,10,10,10,0.5,0,9,5,1.72215,1.2334,1.489,0.6083,2.615475,3.312,1.601775,0.7272,0.86475,46.5409,0.5672,6.368,3.2826,23.296,0.0667,3.86645,3.1372,21.59276615,4.056407979
150,0,0,0,0,1,0,17.5,5,5,10,0,0,7,5,3.0616,2.4668,6.7005,2.12905,3.4873,1.104,0.533925,1.4544,2.8825,26.00815,0.5672,6.368,5.74455,30.576,0.016675,4.4188,3.1372,12.65212852,1.21149335
125,0,0,0,1,0,0,15,10,10,10,0,0.1,10,8.75,2.2962,2.77515,0.7445,0.152075,0.871825,4.416,0.533925,1.0908,1.44125,26.00815,1.1344,3.582,0.82065,23.296,0.10005,4.4188,3.1372,12.78451999,0.956687254
100,0,1,0,0,0,0,10,0,10,10,1,0,4,8.75,5.3578,1.8501,4.467,2.889425,3.4873,1.656,0.533925,2.1816,0.28825,34.22125,1.1344,6.368,3.2826,7.28,0.016675,5.247325,1.5686,17.227416,1.40966956
175,0,0,1,0,0,0,15,2.5,10,10,0.4,0.1,9,5,9.5675,3.0835,5.2115,2.889425,1.74365,0.552,1.601775,0.3636,2.306,46.5409,0.2836,6.368,1.6413,13.104,0.083375,3.86645,2.3529,11.61403412,1.60920002
150,0,1,0,0,0,0,5,40,20,2.5,0.3,0.1,9,5,0.95675,2.77515,5.956,2.889425,2.615475,0.552,0.533925,3.2724,2.01775,26.00815,1.7016,0.398,3.2826,13.104,0.116725,3.3141,1.5686,10.63001466,2.053643972
200,1,0,0,0,0,0,5,0,10,20,0.5,0.1,9,5,4.01835,0.6167,2.978,0.152075,2.615475,3.864,0.533925,1.4544,0.86475,34.22125,0.8508,6.368,4.10325,13.104,0.150075,2.76175,0.39215,13.71248206,1.875875318
175,0,1,0,0,0,0,5,10,20,10,0.4,0.1,7,3.75,7.175625,1.54175,2.978,0.91245,1.74365,2.208,0.533925,0.3636,1.7295,34.22125,2.836,4.776,4.9239,13.104,0.1334,1.380875,1.96075,18.14556173,1.423441901
175,0,0,1,0,0,0,5,2.5,20,60,1,0,7,3.75,0.478375,3.0835,0.7445,2.12905,6.9746,0.552,1.601775,3.2724,0.5765,34.22125,1.418,2.786,4.10325,4.368,0.03335,5.247325,0.7843,9.437036301,3.238316588
100,0,0,0,1,0,0,7.5,2.5,40,40,0,0,10,7.5,0.478375,3.0835,5.956,0.152075,3.4873,2.76,0.533925,0.3636,2.306,46.5409,0.2836,1.99,2.46195,4.368,0.03335,4.694975,1.5686,10.1958805,3.100127963
150,0,0,0,0,0,1,10,40,5,40,0.4,0,10,6.25,1.72215,2.4668,1.489,2.889425,2.615475,4.416,0.533925,0.3636,1.153,34.22125,2.2688,0.398,6.5652,13.104,0.016675,3.86645,1.96075,13.19500093,2.2585453
200,0,0,1,0,0,0,20,2.5,40,10,1,0.1,5,2.5,0.95675,2.4668,1.489,0.152075,1.74365,1.104,0.533925,2.1816,2.01775,26.00815,0.8508,2.786,2.46195,13.104,0.050025,4.97115,3.1372,12.83603831,2.34637806
175,0,1,0,0,0,0,10,10,5,80,0.4,0.1,9,2.5,2.2962,0.6167,2.978,0.30415,5.23095,1.104,1.601775,0.3636,2.306,26.00815,1.418,14.726,1.6413,40.768,0.050025,2.76175,1.96075,8.667457222,0.29717064
175,0,0,0,1,0,0,12.5,5,5,40,0.3,0,3,6.25,9.5675,1.8501,6.7005,2.889425,2.615475,4.416,1.601775,1.4544,0.5765,26.00815,0.2836,4.776,4.9239,4.368,0.150075,3.3141,0.39215,13.19690661,1.75784395
150,0,0,0,0,1,0,7.5,20,60,10,0.4,0.1,3,6.25,5.3578,3.0835,2.978,0.456225,2.615475,4.416,1.601775,2.1816,2.306,34.22125,2.836,19.9,4.9239,4.368,0.03335,4.4188,1.96075,9.090242074,4.312294058
50,0,1,0,0,0,0,7.5,10,20,10,0.4,0,10,6.25,5.3578,1.54175,0.7445,0.6083,5.23095,3.312,1.601775,1.4544,2.01775,26.00815,0.8508,3.582,3.2826,53.872,0.0667,1.380875,2.3529,14.9738074,0.303301853
100,0,0,0,0,1,0,15,5,10,80,0.4,0.1,7,1.25,9.5675,1.8501,2.978,0.30415,3.4873,3.312,0.533925,2.5452,2.01775,26.00815,0.5672,3.582,3.2826,4.368,0.083375,1.933225,1.5686,15.19558705,0.895863645
150,0,0,0,0,0,1,2.5,10,2.5,60,0.4,0,4,3.75,1.72215,1.54175,4.467,0.30415,0.871825,3.864,1.601775,2.9088,2.306,46.5409,2.5524,11.144,3.2826,13.104,0.16675,3.037925,1.5686,17.87858625,3.206781489
50,0,0,0,0,1,0,5,20,2.5,2.5,0.5,0,9,6.25,2.2962,0.6167,2.978,2.12905,1.74365,0.552,1.601775,2.9088,1.7295,34.22125,2.836,3.582,8.2065,7.28,0.150075,0.828525,2.74505,13.36276168,1.91708574
200,0,1,0,0,0,0,10,5,2.5,10,1,0,4,2.5,9.5675,1.2334,0.7445,0.91245,3.4873,4.416,1.601775,2.1816,2.59425,34.22125,1.418,2.786,8.2065,4.368,0.0667,5.247325,2.74505,8.743069762,0.254490585
100,0,0,0,0,0,1,12.5,2.5,5,60,0.3,0,9,3.75,5.3578,1.54175,3.7225,0.456225,1.74365,4.416,1.601775,1.4544,1.44125,46.5409,1.9852,11.144,3.2826,30.576,0.1334,3.590275,0.7843,14.33635629,0.585917071
100,1,0,0,0,0,0,10,60,20,60,0.3,0.1,6,3.75,1.72215,2.15845,2.978,0.91245,3.4873,1.656,0.533925,1.0908,2.01775,34.22125,2.5524,1.99,7.38585,13.104,0.16675,3.037925,0.7843,15.72375769,2.207003398
75,0,0,1,0,0,0,5,40,5,80,0.2,0,9,2.5,0.478375,1.2334,6.7005,1.52075,1.74365,0.552,1.601775,1.818,2.59425,26.00815,0.8508,6.368,2.46195,7.28,0.03335,2.485575,0.39215,18.1851664,0.801912491
175,0,0,0,0,0,1,15,0,2.5,5,0.1,0,8,5,1.72215,1.2334,3.7225,0.152075,5.23095,3.312,1.601775,2.9088,2.306,34.22125,2.2688,3.582,7.38585,4.368,0.050025,3.037925,3.1372,13.56817749,1.028953456
100,0,0,0,0,1,0,12.5,40,20,20,3,0,10,6.25,2.2962,3.0835,1.489,1.2166,6.9746,4.968,1.601775,2.9088,2.01775,46.5409,1.418,19.9,8.2065,7.28,0.083375,2.485575,1.5686,10.59968226,0.493151787
175,0,0,0,1,0,0,17.5,0,2.5,10,0.1,0.1,9,8.75,0.95675,1.8501,5.2115,0.30415,13.077375,0.552,1.601775,1.0908,2.8825,34.22125,1.1344,3.582,8.2065,7.28,0.083375,3.037925,1.96075,8.882146354,3.055537978
75,0,1,0,0,0,0,15,40,40,40,0.1,0.1,6,7.5,2.2962,3.0835,0.7445,2.889425,0.871825,0.552,1.601775,1.0908,0.5765,26.00815,1.418,11.144,5.74455,13.104,0.083375,3.590275,3.52935,11.15885704,6.123770408
125,0,0,0,1,0,0,20,2.5,40,20,0.2,0.1,4,10,2.2962,0.92505,1.489,0.456225,1.74365,3.312,0.533925,2.9088,0.28825,26.00815,2.5524,0.796,0.82065,13.104,0.150075,4.694975,3.1372,13.00665737,8.789709917
100,0,0,0,1,0,0,5,10,5,40,0.4,0.1,3,8.75,0.95675,0.92505,5.956,0.91245,2.615475,3.864,0.533925,2.1816,1.7295,62.9671,0.2836,11.144,0.82065,13.104,0.016675,4.4188,1.96075,13.84930415,5.367488536
175,0,0,0,0,1,0,7.5,10,2.5,20,3,0,3,5,2.2962,1.2334,4.467,0.6083,1.74365,0.552,0.533925,1.4544,2.59425,26.00815,0.5672,3.582,4.10325,23.296,0.03335,4.4188,3.52935,14.73250632,1.621040682
125,0,0,0,0,1,0,17.5,40,5,5,0.3,0,3,7.5,7.175625,2.15845,2.2335,0.30415,13.077375,3.864,1.601775,3.636,2.306,26.00815,2.5524,4.776,8.2065,7.28,0.16675,2.76175,2.74505,12.55750334,0.706390153
100,0,1,0,0,0,0,10,10,40,2.5,0.5,0.1,5,10,2.2962,2.4668,0.7445,2.889425,2.615475,4.968,0.533925,2.1816,2.01775,46.5409,2.2688,6.368,3.2826,7.28,0.083375,3.590275,3.52935,12.31787493,6.295477387
75,0,0,0,0,1,0,15,2.5,80,5,1,0.1,7,2.5,2.2962,2.15845,1.489,2.889425,6.9746,2.208,0.533925,0.3636,1.44125,34.22125,0.2836,8.358,0.82065,13.104,0.050025,5.247325,0.39215,3.829131533,1.294757896
75,0,0,1,0,0,0,12.5,2.5,2.5,20,0.4,0.1,5,7.5,9.5675,0.6167,0.7445,0.30415,2.615475,4.416,1.601775,1.4544,1.7295,26.00815,0.5672,1.592,8.2065,23.296,0.1334,4.694975,3.52935,12.10185767,2.150184899
100,0,1,0,0,0,0,7.5,20,60,80,0,0,3,7.5,3.0616,2.77515,5.956,0.6083,2.615475,1.104,1.601775,0.7272,1.7295,46.5409,2.836,19.9,5.74455,7.28,0.150075,3.590275,1.96075,9.275759758,4.719956001
75,0,0,0,0,0,1,12.5,5,40,60,0.2,0.1,6,5,5.3578,0.30835,6.7005,0.152075,0.871825,2.208,0.533925,1.0908,2.59425,46.5409,0.8508,2.786,8.2065,4.368,0.050025,3.590275,1.17645,5.018976732,2.435539212
125,0,0,0,1,0,0,10,0,80,60,0.1,0.1,10,7.5,7.175625,2.15845,3.7225,0.456225,9.590075,3.312,1.601775,2.5452,0.5765,26.00815,0.2836,4.776,5.74455,7.28,0.16675,4.142625,3.1372,10.81378342,4.491561834
150,1,0,0,0,0,0,10,5,5,2.5,0.4,0,10,6.25,0.478375,2.77515,0.7445,0.152075,0.871825,3.312,0.533925,1.4544,0.5765,34.22125,2.2688,4.776,2.46195,13.104,0.10005,5.247325,1.5686,13.08444872,1.450871361
50,0,0,0,1,0,0,5,5,10,10,0.5,0.1,7,10,3.0616,2.77515,3.7225,0.456225,3.4873,2.76,0.533925,2.1816,1.44125,26.00815,2.2688,2.786,3.2826,72.8,0.03335,2.76175,2.74505,12.17845392,0.580761324
50,0,0,0,0,1,0,2.5,5,10,20,0.5,0.1,4,10,1.72215,1.8501,2.978,0.91245,3.4873,4.416,0.533925,3.636,2.306,62.9671,1.9852,1.592,4.10325,4.368,0.0667,4.694975,1.5686,11.73445364,3.351470345
75,0,0,1,0,0,0,5,5,20,60,0.1,0,10,2.5,0.95675,1.8501,6.7005,0.91245,0.871825,3.312,1.601775,2.1816,2.8825,34.22125,2.5524,14.726,0.82065,23.296,0.150075,2.76175,2.3529,15.47362123,1.664528818
200,0,0,1,0,0,0,12.5,2.5,60,40,0.5,0,6,3.75,7.175625,0.6167,3.7225,0.152075,0.871825,2.208,0.533925,2.9088,0.5765,26.00815,2.2688,11.144,5.74455,7.28,0.0667,4.4188,2.3529,9.7156124,2.064537556
175,0,0,0,0,1,0,15,10,20,40,0.5,0,8,5,4.01835,0.30835,4.467,2.889425,0.871825,2.208,0.533925,2.9088,0.86475,46.5409,1.7016,0.796,3.2826,4.368,0.083375,4.694975,1.17645,7.855277038,1.842756661
100,0,0,1,0,0,0,15,5,10,10,0.4,0,4,3.75,2.2962,3.0835,5.956,0.30415,0.871825,1.656,0.533925,2.9088,0.28825,34.22125,2.5524,11.144,2.46195,40.768,0.116725,4.97115,0.39215,12.94869722,1.672807743
50,0,1,0,0,0,0,7.5,2.5,40,10,1,0,4,2.5,0.95675,1.2334,1.489,1.52075,13.077375,2.208,0.533925,3.636,2.8825,34.22125,0.5672,6.368,2.46195,13.104,0.16675,4.694975,2.3529,15.60245337,0.585063829
125,0,0,0,1,0,0,7.5,0,40,5,0.3,0.1,9,5,2.2962,2.15845,5.2115,0.152075,17.4365,4.968,1.601775,2.1816,1.7295,34.22125,0.8508,19.9,2.46195,7.28,0.116725,4.4188,3.1372,11.73925997,0.703714109
200,0,0,0,0,1,0,12.5,40,2.5,20,0.2,0.1,4,10,2.2962,3.0835,2.2335,0.30415,6.9746,2.76,0.533925,2.5452,2.306,62.9671,0.5672,3.582,3.2826,13.104,0.050025,5.247325,0.39215,10.66122263,0.965566433
150,0,0,0,1,0,0,12.5,5,5,5,0.5,0,6,6.25,0.95675,0.6167,5.2115,0.456225,0.871825,2.76,0.533925,0.3636,2.8825,34.22125,2.5524,1.592,6.5652,30.576,0.03335,4.142625,1.17645,11.03359416,2.030778893
50,0,0,0,0,0,1,5,10,2.5,2.5,0.4,0,7,2.5,5.3578,2.77515,5.956,2.12905,17.4365,4.968,1.601775,1.818,2.8825,26.00815,2.5524,2.786,7.38585,7.28,0.03335,2.76175,2.74505,8.97304503,0.792250396
50,0,0,0,1,0,0,12.5,5,10,60,0.1,0,4,5,1.72215,2.77515,2.978,0.6083,17.4365,0.552,1.601775,0.3636,1.153,34.22125,1.7016,4.776,4.10325,4.368,0.116725,3.3141,3.52935,14.29917767,4.276587857
100,0,1,0,0,0,0,20,40,40,40,0.4,0,3,5,0.95675,0.92505,5.2115,0.91245,1.74365,3.312,1.601775,1.4544,0.86475,34.22125,0.2836,2.786,7.38585,30.576,0.150075,3.86645,3.1372,12.03148447,2.364173026
175,0,0,0,0,1,0,7.5,20,40,80,4,0,3,6.25,5.3578,2.77515,5.956,0.6083,6.9746,2.208,0.533925,1.0908,1.44125,34.22125,1.9852,1.99,5.74455,4.368,0.050025,3.590275,2.3529,6.492736736,0.533410277
50,0,0,0,1,0,0,5,20,60,60,0.2,0.1,6,7.5,4.01835,0.6167,6.7005,0.6083,5.23095,1.104,0.533925,2.1816,1.7295,34.22125,0.8508,6.368,1.6413,30.576,0.0667,3.590275,0.7843,3.295244168,1.410940044
150,1,0,0,0,0,0,7.5,20,5,60,0,0.1,8,5,5.3578,0.6167,2.2335,0.30415,2.615475,2.208,1.601775,0.3636,2.59425,62.9671,1.9852,2.786,3.2826,4.368,0.16675,4.694975,1.96075,8.363106816,3.947607025
150,0,0,0,1,0,0,10,20,20,60,0.1,0.1,9,6.25,0.478375,2.77515,2.978,2.889425,5.23095,2.208,0.533925,0.3636,1.153,26.00815,0.5672,14.726,0.82065,4.368,0.16675,1.933225,0.39215,9.353016036,0.314568089
100,0,0,1,0,0,0,12.5,2.5,20,40,1,0.1,7,10,3.0616,2.77515,5.956,1.2166,1.74365,2.208,0.533925,3.2724,1.44125,62.9671,0.8508,1.592,4.10325,23.296,0.1334,5.247325,0.39215,11.54057844,3.034298182
100,0,1,0,0,0,0,5,40,40,2.5,0.5,0,7,10,0.95675,2.77515,6.7005,2.889425,6.9746,4.416,1.601775,1.4544,0.5765,34.22125,2.5524,8.358,1.6413,30.576,0.0667,3.86645,0.7843,13.2324497,4.073661985
125,0,0,0,0,0,1,5,40,10,20,0.1,0,4,2.5,4.01835,0.6167,3.7225,0.152075,17.4365,0.552,1.601775,1.818,0.28825,46.5409,0.2836,3.582,1.6413,30.576,0.03335,4.97115,1.5686,12.24206235,5.001553018
150,0,1,0,0,0,0,7.5,0,60,80,0.2,0.1,3,5,3.0616,1.54175,5.956,1.52075,1.74365,2.76,1.601775,2.5452,2.8825,26.00815,0.2836,6.368,0.82065,23.296,0.1334,4.694975,1.5686,12.77616053,5.283263202
175,0,0,0,1,0,0,12.5,40,20,60,0.1,0.1,7,2.5,0.95675,2.77515,6.7005,0.30415,5.23095,3.864,0.533925,3.636,0.5765,46.5409,1.9852,1.194,2.46195,13.104,0.116725,2.485575,0.7843,10.70297943,3.449878234
75,1,0,0,0,0,0,7.5,60,20,40,0,0.1,7,3.75,1.72215,1.54175,0.7445,2.12905,2.615475,1.104,0.533925,1.4544,2.59425,26.00815,1.1344,0.398,1.6413,4.368,0.03335,3.86645,3.1372,21.14983074,2.634196835
150,0,0,0,1,0,0,12.5,0,2.5,2.5,0.3,0.1,9,6.25,9.5675,2.77515,4.467,0.91245,2.615475,0.552,0.533925,1.4544,2.306,26.00815,1.418,3.582,1.6413,30.576,0.0667,5.247325,1.96075,12.05311451,1.64160624
125,0,0,0,0,0,1,2.5,20,60,20,0.2,0,8,3.75,0.95675,1.2334,4.467,0.6083,9.590075,3.864,1.601775,2.5452,2.8825,46.5409,0.5672,1.99,0.82065,4.368,0.016675,4.4188,0.39215,11.26158713,1.684368741
175,0,0,0,0,1,0,5,2.5,2.5,2.5,0.3,0,4,8.75,1.72215,0.30835,2.2335,2.889425,5.23095,4.968,1.601775,2.9088,2.8825,26.00815,1.1344,19.9,5.74455,23.296,0.116725,4.97115,2.3529,7.680459809,0.545035957
125,0,0,0,1,0,0,17.5,0,40,10,5,0.1,8,8.75,3.0616,2.15845,5.2115,0.6083,5.23095,4.968,1.601775,2.1816,1.44125,34.22125,0.2836,1.99,4.10325,7.28,0.083375,5.247325,1.5686,13.95269801,0.542366763
175,0,0,0,0,0,1,12.5,10,5,60,0.4,0.1,7,3.75,0.287025,0.92505,0.7445,0.456225,6.9746,3.864,0.533925,3.636,2.306,46.5409,0.8508,1.99,4.9239,7.28,0.083375,4.97115,1.17645,11.04355484,2.613105909
125,0,0,0,0,1,0,5,10,5,60,0.4,0,6,5,9.5675,0.6167,1.489,1.52075,9.590075,1.104,1.601775,3.2724,1.44125,84.8687,1.418,3.582,4.9239,4.368,0.0667,4.97115,1.5686,8.99875932,0.554508163
125,0,0,0,1,0,0,2.5,5,40,20,0.4,0.1,6,7.5,4.01835,1.2334,5.956,0.91245,6.9746,3.864,0.533925,2.9088,1.153,34.22125,1.7016,1.592,3.2826,40.768,0.116725,4.142625,2.3529,4.830355248,0.459088265
50,1,0,0,0,0,0,7.5,20,5,60,0.5,0.1,3,2.5,4.01835,2.77515,1.489,1.52075,17.4365,2.208,1.601775,2.1816,2.01775,34.22125,1.418,11.144,1.6413,23.296,0.0667,2.76175,0.7843,9.319200547,2.359969594
50,1,0,0,0,0,0,20,10,40,40,0.5,0,3,8.75,2.2962,0.92505,3.7225,0.6083,5.23095,4.968,0.533925,2.5452,0.5765,46.5409,2.836,2.786,3.2826,7.28,0.150075,1.380875,1.96075,11.82994281,3.377811855
200,0,0,0,1,0,0,2.5,40,40,60,0.4,0,4,2.5,4.01835,0.92505,6.7005,0.6083,3.4873,1.104,0.533925,3.636,2.306,34.22125,1.1344,14.726,5.74455,23.296,0.10005,3.590275,1.5686,9.525685765,1.026519074
175,0,1,0,0,0,0,20,60,2.5,20,0,0.1,4,10,3.0616,3.0835,1.489,0.91245,6.9746,1.656,0.533925,2.5452,0.5765,34.22125,2.2688,19.9,2.46195,30.576,0.03335,5.247325,2.3529,6.644942927,0.354897476
200,0,0,0,1,0,0,5,40,2.5,10,0.2,0.1,7,6.25,2.2962,0.92505,6.7005,0.152075,0.871825,3.864,1.601775,1.4544,2.8825,26.00815,0.2836,2.786,7.38585,23.296,0.1334,3.86645,0.39215,15.05637756,3.159663525
175,1,0,0,0,0,0,5,5,20,10,0.2,0.1,9,2.5,3.0616,0.30835,6.7005,0.91245,2.615475,1.104,0.533925,3.2724,1.153,62.9671,0.5672,4.776,1.6413,4.368,0.016675,3.3141,1.5686,7.22207661,0.328893525
175,0,0,0,0,0,1,5,60,2.5,80,0.3,0.1,10,3.75,5.3578,1.2334,5.956,0.152075,5.23095,4.416,0.533925,2.5452,2.59425,34.22125,0.8508,2.786,3.2826,23.296,0.10005,3.590275,1.17645,12.79169922,1.167553971
100,0,0,0,1,0,0,7.5,2.5,60,5,0,0.1,9,5,3.0616,2.15845,5.2115,0.152075,9.590075,0.552,0.533925,1.0908,1.44125,26.00815,1.9852,4.776,6.5652,13.104,0.10005,1.380875,1.96075,6.225289757,1.387534375
100,1,0,0,0,0,0,5,40,40,40,0.3,0.1,10,6.25,0.287025,1.2334,0.7445,1.2166,1.74365,4.416,1.601775,0.7272,0.86475,46.5409,2.836,11.144,1.6413,13.104,0.0667,4.694975,3.52935,10.84110294,1.795117846
75,0,1,0,0,0,0,5,60,20,40,0.4,0.1,10,6.25,1.72215,1.54175,3.7225,1.2166,3.4873,3.312,1.601775,1.818,0.86475,62.9671,1.1344,14.726,8.2065,30.576,0.16675,4.97115,1.5686,11.63193114,1.223470302
75,0,0,0,0,0,1,17.5,10,40,10,0.4,0,3,5,0.095675,1.8501,1.489,0.456225,6.9746,2.76,0.533925,3.2724,2.306,34.22125,0.8508,1.194,7.38585,7.28,0.116725,4.97115,0.7843,6.37849993,0.726628656
200,0,1,0,0,0,0,12.5,20,10,10,0.1,0,5,6.25,2.2962,0.6167,3.7225,0.152075,2.615475,4.968,1.601775,3.636,2.59425,26.00815,0.5672,4.776,6.5652,23.296,0.050025,0.828525,3.1372,11.13241845,2.155185819
200,0,0,0,0,0,1,5,5,5,5,0,0.1,7,3.75,2.2962,1.2334,5.956,0.152075,0.871825,1.104,1.601775,2.9088,2.01775,34.22125,0.2836,6.368,4.9239,30.576,0.1334,4.97115,0.39215,12.98823118,0.956997577
75,0,0,1,0,0,0,2.5,0,20,10,0.1,0.1,5,5,7.175625,2.77515,6.7005,0.152075,6.9746,3.864,1.601775,3.636,1.153,46.5409,1.9852,14.726,0.82065,7.28,0.0667,4.4188,2.3529,12.62414114,1.328563392
125,0,0,0,0,1,0,7.5,5,60,10,5,0,10,3.75,0.95675,1.8501,3.7225,1.2166,6.9746,1.656,1.601775,2.9088,0.86475,26.00815,1.7016,1.194,4.9239,30.576,0.150075,3.590275,1.5686,6.620498678,0.847790056
150,0,0,0,0,1,0,12.5,10,40,0,0.5,0,9,3.75,3.0616,1.8501,2.2335,0.30415,2.615475,2.208,0.533925,3.636,1.44125,46.5409,1.418,1.99,4.10325,30.576,0.016675,3.037925,1.96075,7.658352612,0.396970197
100,0,0,0,0,0,1,15,20,20,20,0.1,0,9,2.5,3.0616,1.54175,2.2335,2.12905,3.4873,2.76,1.601775,3.636,1.7295,46.5409,0.5672,3.582,8.2065,23.296,0.1334,0.828525,1.5686,16.406112,1.652905648
200,1,0,0,0,0,0,17.5,5,40,20,1,0,8,8.75,2.2962,1.2334,3.7225,0.91245,2.615475,4.968,1.601775,0.7272,0.5765,46.5409,1.418,0.398,2.46195,13.104,0.050025,3.037925,1.17645,6.687011061,0.475533112
175,0,0,1,0,0,0,15,10,2.5,60,0.4,0,10,3.75,9.5675,0.30835,2.978,0.6083,0.871825,2.76,1.601775,2.5452,2.306,46.5409,1.7016,1.194,7.38585,4.368,0.050025,1.380875,1.96075,4.685486486,1.602845271
175,0,0,1,0,0,0,17.5,5,10,10,0.2,0,7,3.75,2.2962,0.30835,6.7005,0.456225,2.615475,2.208,1.601775,3.2724,2.59425,46.5409,0.8508,14.726,5.74455,4.368,0.0667,1.933225,3.1372,5.729249784,0.517670944
150,1,0,0,0,0,0,2.5,0,20,80,0,0.1,5,8.75,0.95675,0.92505,2.2335,2.12905,3.4873,1.104,1.601775,3.636,2.8825,46.5409,1.9852,14.726,1.6413,13.104,0.03335,4.97115,3.52935,5.88401766,0.075071866
50,0,1,0,0,0,0,7.5,20,40,2.5,0.4,0.1,3,10,0.95675,1.2334,6.7005,0.6083,1.74365,4.416,0.533925,2.1816,1.44125,26.00815,2.836,6.368,4.9239,30.576,0.03335,4.142625,3.1372,6.553245272,4.921651131
100,0,0,0,0,1,0,10,40,5,60,0,0.1,5,6.25,2.2962,2.15845,2.2335,2.12905,3.4873,4.968,1.601775,2.5452,2.306,113.61455,0.2836,11.144,0.82065,7.28,0.083375,4.97115,0.7843,8.448573172,0.30520676
175,0,0,1,0,0,0,15,2.5,40,10,2,0.1,9,2.5,1.72215,1.8501,2.2335,0.456225,2.615475,1.656,1.601775,3.2724,2.8825,26.00815,1.7016,0.398,7.38585,4.368,0.050025,3.3141,2.74505,9.936972492,0.286961073
200,0,0,0,0,1,0,5,5,20,60,0.4,0,8,3.75,0.95675,1.2334,1.489,1.52075,2.615475,1.104,9.076725,0.3636,0.5765,34.22125,1.9852,6.368,0.82065,7.28,0.1334,5.247325,3.1372,19.07734802,2.960853054
175,0,0,0,1,0,0,17.5,40,5,40,0.3,0.1,10,1.25,4.01835,1.8501,2.978,0.152075,2.615475,1.656,1.601775,1.818,0.86475,26.00815,1.1344,0.398,2.46195,7.28,0.10005,3.037925,2.74505,12.64661562,0.823345284
150,0,0,0,0,1,0,12.5,40,40,2.5,1,0.1,9,8.75,3.0616,2.77515,1.489,1.2166,1.74365,2.208,1.601775,3.636,0.28825,34.22125,1.7016,6.368,5.74455,13.104,0.150075,0.276175,1.96075,10.46192494,5.215608721
